Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1988,1,7,4,2030,2026,2126,2126,PI,955,NA,56,60,NA,0,4,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,8,5,NA,2026,NA,2126,PI,955,NA,NA,60,NA,NA,NA,SYR,BOS,264,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1988,1,10,7,2033,2026,2136,2126,PI,955,NA,63,60,NA,10,7,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,11,1,2026,2026,2123,2126,PI,955,NA,57,60,NA,-3,0,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,12,2,2035,2026,2135,2126,PI,955,NA,60,60,NA,9,9,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,13,3,2046,2026,2142,2126,PI,955,NA,56,60,NA,16,20,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,14,4,2034,2026,2132,2126,PI,955,NA,58,60,NA,6,8,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,15,5,2025,2026,2121,2126,PI,955,NA,56,60,NA,-5,-1,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,17,7,2024,2026,2124,2126,PI,955,NA,60,60,NA,-2,-2,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,18,1,2109,2026,2201,2126,PI,955,NA,52,60,NA,35,43,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,19,2,2030,2026,2127,2126,PI,955,NA,57,60,NA,1,4,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,20,3,2039,2026,2154,2126,PI,955,NA,75,60,NA,28,13,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,21,4,2022,2026,2123,2126,PI,955,NA,61,60,NA,-3,-4,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,22,5,2026,2026,2137,2126,PI,955,NA,71,60,NA,11,0,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,24,7,2027,2026,2124,2126,PI,955,NA,57,60,NA,-2,1,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,25,1,2121,2026,2323,2126,PI,955,NA,122,60,NA,117,55,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,26,2,2050,2026,2155,2126,PI,955,NA,65,60,NA,29,24,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,27,3,2026,2026,2141,2126,PI,955,NA,75,60,NA,15,0,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,28,4,2034,2026,2134,2126,PI,955,NA,60,60,NA,8,8,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,29,5,2026,2026,2112,2126,PI,955,NA,46,60,NA,-14,0,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,31,7,2028,2026,2121,2126,PI,955,NA,53,60,NA,-5,2,SYR,BOS,264,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,2,6,2044,2027,2119,2112,PI,955,NA,35,45,NA,7,17,SYR,BTV,175,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,3,7,2040,2027,2120,2112,PI,955,NA,40,45,NA,8,13,SYR,BTV,175,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,4,1,2051,2027,2136,2112,PI,955,NA,45,45,NA,24,24,SYR,BTV,175,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,5,2,2032,2027,2113,2112,PI,955,NA,41,45,NA,1,5,SYR,BTV,175,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,1,5,1738,1737,1837,1836,PI,957,NA,59,59,NA,1,1,CLT,LEX,282,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,9,6,1819,1737,1924,1836,PI,957,NA,65,59,NA,48,42,CLT,LEX,282,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,16,6,1737,1737,1840,1836,PI,957,NA,63,59,NA,4,0,CLT,LEX,282,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,23,6,1732,1737,1839,1836,PI,957,NA,67,59,NA,3,-5,CLT,LEX,282,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,30,6,1741,1737,1842,1836,PI,957,NA,61,59,NA,6,4,CLT,LEX,282,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,1,5,1616,1615,1751,1750,PI,959,NA,95,95,NA,1,1,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,2,6,1635,1615,1817,1750,PI,959,NA,102,95,NA,27,20,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,3,7,1735,1615,1929,1750,PI,959,NA,114,95,NA,99,80,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,4,1,1621,1615,1826,1750,PI,959,NA,125,95,NA,36,6,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,5,2,1615,1615,1813,1750,PI,959,NA,118,95,NA,23,0,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,6,3,1620,1615,1757,1750,PI,959,NA,97,95,NA,7,5,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,7,4,1635,1615,1826,1750,PI,959,NA,111,95,NA,36,20,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,8,5,NA,1615,NA,1750,PI,959,NA,NA,95,NA,NA,NA,LGA,GSO,461,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1988,1,9,6,1626,1615,1758,1750,PI,959,NA,92,95,NA,8,11,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,10,7,1618,1615,1800,1750,PI,959,NA,102,95,NA,10,3,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,11,1,1619,1615,1753,1750,PI,959,NA,94,95,NA,3,4,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,12,2,1621,1615,1755,1750,PI,959,NA,94,95,NA,5,6,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,13,3,1635,1615,1830,1750,PI,959,NA,115,95,NA,40,20,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,14,4,1625,1615,1803,1750,PI,959,NA,98,95,NA,13,10,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,15,5,1621,1615,1757,1750,PI,959,NA,96,95,NA,7,6,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,16,6,1618,1615,1735,1750,PI,959,NA,77,95,NA,-15,3,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,17,7,1616,1615,1754,1750,PI,959,NA,98,95,NA,4,1,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,18,1,1618,1615,1747,1750,PI,959,NA,89,95,NA,-3,3,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,19,2,1615,1615,1759,1750,PI,959,NA,104,95,NA,9,0,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,20,3,1656,1615,1845,1750,PI,959,NA,109,95,NA,55,41,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,21,4,1617,1615,1812,1750,PI,959,NA,115,95,NA,22,2,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,22,5,1624,1615,1802,1750,PI,959,NA,98,95,NA,12,9,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,23,6,1618,1615,1746,1750,PI,959,NA,88,95,NA,-4,3,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,24,7,1618,1615,1754,1750,PI,959,NA,96,95,NA,4,3,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,26,2,1623,1615,1755,1750,PI,959,NA,92,95,NA,5,8,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,27,3,1617,1615,1758,1750,PI,959,NA,101,95,NA,8,2,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,28,4,1621,1615,1753,1750,PI,959,NA,92,95,NA,3,6,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,29,5,1619,1615,1801,1750,PI,959,NA,102,95,NA,11,4,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,30,6,1618,1615,1743,1750,PI,959,NA,85,95,NA,-7,3,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,31,7,1615,1615,1744,1750,PI,959,NA,89,95,NA,-6,0,LGA,GSO,461,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,1,5,1006,1002,1111,1116,PI,960,NA,65,74,NA,-5,4,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,3,7,1001,1002,1108,1116,PI,960,NA,67,74,NA,-8,-1,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,5,2,1011,1002,1122,1116,PI,960,NA,71,74,NA,6,9,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,6,3,1009,1002,1108,1116,PI,960,NA,59,74,NA,-8,7,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,7,4,NA,1002,NA,1116,PI,960,NA,NA,74,NA,NA,NA,BWI,BDL,283,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1988,1,8,5,NA,1002,NA,1116,PI,960,NA,NA,74,NA,NA,NA,BWI,BDL,283,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1988,1,9,6,1047,1002,1156,1116,PI,960,NA,69,74,NA,40,45,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,10,7,1000,1002,1052,1116,PI,960,NA,52,74,NA,-24,-2,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,11,1,1011,1002,1108,1116,PI,960,NA,57,74,NA,-8,9,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,12,2,1004,1002,1102,1116,PI,960,NA,58,74,NA,-14,2,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,13,3,1013,1002,1122,1116,PI,960,NA,69,74,NA,6,11,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,14,4,1009,1002,1108,1116,PI,960,NA,59,74,NA,-8,7,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,15,5,NA,1002,NA,1116,PI,960,NA,NA,74,NA,NA,NA,BWI,BDL,283,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1988,1,16,6,1004,1002,1110,1116,PI,960,NA,66,74,NA,-6,2,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,17,7,1006,1002,1110,1116,PI,960,NA,64,74,NA,-6,4,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,18,1,1119,1002,1234,1116,PI,960,NA,75,74,NA,78,77,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,19,2,1003,1002,1104,1116,PI,960,NA,61,74,NA,-12,1,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,20,3,1008,1002,1123,1116,PI,960,NA,75,74,NA,7,6,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,21,4,1116,1002,1208,1116,PI,960,NA,52,74,NA,52,74,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,22,5,1005,1002,1108,1116,PI,960,NA,63,74,NA,-8,3,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,23,6,959,1002,1051,1116,PI,960,NA,52,74,NA,-25,-3,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,24,7,1005,1002,1106,1116,PI,960,NA,61,74,NA,-10,3,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,25,1,959,1002,1101,1116,PI,960,NA,62,74,NA,-15,-3,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,26,2,1036,1002,1140,1116,PI,960,NA,64,74,NA,24,34,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,27,3,1007,1002,1108,1116,PI,960,NA,61,74,NA,-8,5,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,28,4,1000,1002,1057,1116,PI,960,NA,57,74,NA,-19,-2,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,29,5,1001,1002,1100,1116,PI,960,NA,59,74,NA,-16,-1,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,30,6,958,1002,1059,1116,PI,960,NA,61,74,NA,-17,-4,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,31,7,1002,1002,1058,1116,PI,960,NA,56,74,NA,-18,0,BWI,BDL,283,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,1,5,704,705,758,807,PI,960,NA,54,62,NA,-9,-1,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,3,7,705,705,809,807,PI,960,NA,64,62,NA,2,0,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,4,1,707,705,806,807,PI,960,NA,59,62,NA,-1,2,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,5,2,702,705,755,807,PI,960,NA,53,62,NA,-12,-3,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,6,3,704,705,802,807,PI,960,NA,58,62,NA,-5,-1,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,7,4,711,705,808,807,PI,960,NA,57,62,NA,1,6,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,8,5,730,705,829,807,PI,960,NA,59,62,NA,22,25,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,9,6,705,705,757,807,PI,960,NA,52,62,NA,-10,0,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,11,1,705,705,759,807,PI,960,NA,54,62,NA,-8,0,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,12,2,705,705,806,807,PI,960,NA,61,62,NA,-1,0,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,13,3,706,705,801,807,PI,960,NA,55,62,NA,-6,1,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,14,4,706,705,803,807,PI,960,NA,57,62,NA,-4,1,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,15,5,NA,705,NA,807,PI,960,NA,NA,62,NA,NA,NA,CHS,ORF,351,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1988,1,16,6,703,705,805,807,PI,960,NA,62,62,NA,-2,-2,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,18,1,707,705,808,807,PI,960,NA,61,62,NA,1,2,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,19,2,715,705,815,807,PI,960,NA,60,62,NA,8,10,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,20,3,707,705,806,807,PI,960,NA,59,62,NA,-1,2,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,21,4,706,705,804,807,PI,960,NA,58,62,NA,-3,1,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,22,5,707,705,759,807,PI,960,NA,52,62,NA,-8,2,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,23,6,704,705,754,807,PI,960,NA,50,62,NA,-13,-1,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,25,1,703,705,759,807,PI,960,NA,56,62,NA,-8,-2,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,26,2,715,705,809,807,PI,960,NA,54,62,NA,2,10,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,27,3,705,705,807,807,PI,960,NA,62,62,NA,0,0,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,28,4,707,705,804,807,PI,960,NA,57,62,NA,-3,2,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,29,5,705,705,808,807,PI,960,NA,63,62,NA,1,0,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,30,6,706,705,805,807,PI,960,NA,59,62,NA,-2,1,CHS,ORF,351,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,1,5,830,835,911,924,PI,960,NA,41,49,NA,-13,-5,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,2,6,831,835,931,924,PI,960,NA,60,49,NA,7,-4,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,3,7,836,835,932,924,PI,960,NA,56,49,NA,8,1,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,5,2,832,835,926,924,PI,960,NA,54,49,NA,2,-3,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,6,3,833,835,923,924,PI,960,NA,50,49,NA,-1,-2,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,7,4,NA,835,NA,924,PI,960,NA,NA,49,NA,NA,NA,ORF,BWI,159,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1988,1,8,5,903,835,NA,924,PI,960,NA,NA,49,NA,NA,28,ORF,BWI,159,NA,NA,0,NA,1,NA,NA,NA,NA,NA
1988,1,9,6,836,835,937,924,PI,960,NA,61,49,NA,13,1,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,10,7,834,835,920,924,PI,960,NA,46,49,NA,-4,-1,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,11,1,835,835,926,924,PI,960,NA,51,49,NA,2,0,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,12,2,832,835,926,924,PI,960,NA,54,49,NA,2,-3,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,13,3,834,835,931,924,PI,960,NA,57,49,NA,7,-1,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,14,4,832,835,926,924,PI,960,NA,54,49,NA,2,-3,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,15,5,NA,835,NA,924,PI,960,NA,NA,49,NA,NA,NA,ORF,BWI,159,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1988,1,16,6,832,835,926,924,PI,960,NA,54,49,NA,2,-3,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,17,7,832,835,921,924,PI,960,NA,49,49,NA,-3,-3,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,18,1,1008,835,1102,924,PI,960,NA,54,49,NA,98,93,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,19,2,835,835,923,924,PI,960,NA,48,49,NA,-1,0,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,20,3,851,835,943,924,PI,960,NA,52,49,NA,19,16,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,21,4,1010,835,1058,924,PI,960,NA,48,49,NA,94,95,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,22,5,833,835,926,924,PI,960,NA,53,49,NA,2,-2,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,23,6,833,835,923,924,PI,960,NA,50,49,NA,-1,-2,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,24,7,831,835,920,924,PI,960,NA,49,49,NA,-4,-4,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,25,1,833,835,926,924,PI,960,NA,53,49,NA,2,-2,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,26,2,835,835,924,924,PI,960,NA,49,49,NA,0,0,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,27,3,833,835,936,924,PI,960,NA,63,49,NA,12,-2,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,28,4,832,835,925,924,PI,960,NA,53,49,NA,1,-3,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,29,5,833,835,926,924,PI,960,NA,53,49,NA,2,-2,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,30,6,833,835,924,924,PI,960,NA,51,49,NA,0,-2,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,31,7,831,835,920,924,PI,960,NA,49,49,NA,-4,-4,ORF,BWI,159,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,6,3,755,720,840,817,PI,961,NA,45,57,NA,23,35,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,7,4,722,720,826,817,PI,961,NA,64,57,NA,9,2,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,8,5,807,720,NA,817,PI,961,NA,NA,57,NA,NA,47,BGM,BWI,212,NA,NA,0,NA,1,NA,NA,NA,NA,NA
1988,1,9,6,720,720,835,817,PI,961,NA,75,57,NA,18,0,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,10,7,726,720,822,817,PI,961,NA,56,57,NA,5,6,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,11,1,724,720,819,817,PI,961,NA,55,57,NA,2,4,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,12,2,720,720,818,817,PI,961,NA,58,57,NA,1,0,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,13,3,722,720,838,817,PI,961,NA,76,57,NA,21,2,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,14,4,724,720,819,817,PI,961,NA,55,57,NA,2,4,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,15,5,721,720,820,817,PI,961,NA,59,57,NA,3,1,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,16,6,721,720,822,817,PI,961,NA,61,57,NA,5,1,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,17,7,724,720,824,817,PI,961,NA,60,57,NA,7,4,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,18,1,720,720,NA,817,PI,961,NA,NA,57,NA,NA,0,BGM,BWI,212,NA,NA,0,NA,1,NA,NA,NA,NA,NA
1988,1,19,2,725,720,820,817,PI,961,NA,55,57,NA,3,5,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,20,3,725,720,844,817,PI,961,NA,79,57,NA,27,5,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,21,4,NA,720,NA,817,PI,961,NA,NA,57,NA,NA,NA,BGM,BWI,212,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1988,1,22,5,726,720,824,817,PI,961,NA,58,57,NA,7,6,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,23,6,724,720,822,817,PI,961,NA,58,57,NA,5,4,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,24,7,718,720,815,817,PI,961,NA,57,57,NA,-2,-2,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,25,1,720,720,833,817,PI,961,NA,73,57,NA,16,0,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,26,2,NA,720,NA,817,PI,961,NA,NA,57,NA,NA,NA,BGM,BWI,212,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1988,1,27,3,721,720,820,817,PI,961,NA,59,57,NA,3,1,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,28,4,722,720,825,817,PI,961,NA,63,57,NA,8,2,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,29,5,719,720,822,817,PI,961,NA,63,57,NA,5,-1,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,30,6,720,720,826,817,PI,961,NA,66,57,NA,9,0,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,31,7,719,720,825,817,PI,961,NA,66,57,NA,8,-1,BGM,BWI,212,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,6,3,932,907,1013,957,PI,961,NA,41,50,NA,16,25,BWI,RIC,121,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,7,4,909,907,950,957,PI,961,NA,41,50,NA,-7,2,BWI,RIC,121,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,8,5,NA,907,NA,957,PI,961,NA,NA,50,NA,NA,NA,BWI,RIC,121,NA,NA,1,NA,0,NA,NA,NA,NA,NA
1988,1,9,6,936,907,1017,957,PI,961,NA,41,50,NA,20,29,BWI,RIC,121,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,10,7,913,907,955,957,PI,961,NA,42,50,NA,-2,6,BWI,RIC,121,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,11,1,913,907,956,957,PI,961,NA,43,50,NA,-1,6,BWI,RIC,121,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,12,2,904,907,950,957,PI,961,NA,46,50,NA,-7,-3,BWI,RIC,121,NA,NA,0,NA,0,NA,NA,NA,NA,NA
1988,1,13,3,914,907,1002,957,PI,961,NA,48,50,NA,5,7,BWI,RIC,121,NA,NA,0,NA,0,NA,NA,NA,NA,NA
